id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7speTMoBYTvNyVCEUIINkD,"Get Down, Make Love - Live",18,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,7,271266,0.298,0.58,8,-13.522,1,0.191,0.676,1.63e-4,0.852,0.102,153.369,4
389fbhH5tfwuTRu1Z9Wctf,You're My Best Friend - Live,20,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,8,130426,0.487,0.603,0,-13.132,1,0.0313,0.288,1.02e-6,0.732,0.684,127.111,3
3UpELESPqzNRNiohGi5Qjt,Now I'm Here - Live,17,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,9,522666,0.253,0.767,6,-13.041,0,0.143,0.148,0.023,0.719,0.125,149.466,4
3aLQhTB18WYzn4av3mvXjO,Dreamers Ball - Live,17,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,10,222093,0.551,0.274,2,-17.038,0,0.0742,0.735,0,0.952,0.363,92.834,4
20bGJlqL0RuHxZxsg5GtRY,Love Of My Life - Live,20,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,11,299293,0.272,0.554,2,-13.032,1,0.0761,0.872,1.62e-5,0.85,0.302,104.484,3
7eQ8L9lwLw6b8PJpNM5ulv,'39 - Live,20,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,12,206626,0.491,0.572,7,-14.701,1,0.0418,0.191,0,0.972,0.725,104.448,4
4CXFmnzskOG3ARb0CTfE2h,Keep Yourself Alive - Live,18,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,13,240480,0.351,0.849,3,-12.116,1,0.0989,0.0703,5.53e-6,0.98,0.377,149.558,4
0ch4H0B6RvfOvpI47YXyre,Don't Stop Me Now - Live,24,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,1,268173,0.45,0.863,0,-11.825,1,0.194,0.0502,2.41e-4,0.689,0.23,159.335,4
4s6Gp7fFCY7f0UOaFXp39p,Spread Your Wings - Live,21,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,2,315533,0.218,0.578,9,-14.117,1,0.0413,0.0706,8.16e-4,0.964,0.486,171.207,4
5U1Di3r3sLnT4BJzRRVzak,Brighton Rock - Live,16,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,3,735533,0.361,0.678,4,-13.7,0,0.16,0.432,0.214,0.941,0.283,148.608,4
2XdrRP2PpLgLwQYyQdD2q0,Bohemian Rhapsody - Live,21,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,4,361400,0.252,0.571,3,-14.006,1,0.0686,0.208,0.00658,0.99,0.242,75.279,4
5KWBq7i00GbvdcAlrtYsVv,Tie Your Mother Down - Live,17,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,5,221733,0.282,0.895,9,-9.902,1,0.0745,0.0224,6.44e-4,0.965,0.103,150.732,4
08k37El86Fmt1fh6QiRuw2,Sheer Heart Attack - Live,14,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,6,215133,0.3,0.957,9,-10.769,1,0.0585,8.85e-5,0.578,0.898,0.0551,99.04,4
7qpJnfB09qe2PaMB8mzt9O,We Will Rock You - Live,16,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,7,168240,0.515,0.834,5,-11.351,1,0.044,0.187,1.38e-6,0.593,0.0744,89.038,4
0qfKRhilGq1e2YYKEP10s0,We Are The Champions - Live,17,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,8,207733,0.217,0.558,7,-12.674,0,0.0566,0.168,0,1,0.207,98.694,3
2NA2C9ptBsY1eMXYNYzJHn,God Save The Queen - Live,12,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,9,92800,0.161,0.473,7,-14.5,1,0.0678,0.753,0.9,0.718,0.423,79.388,3
2LuvP4ZdcuibKyOJm2sV9E,Mustapha,27,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,1,180640,0.6,0.743,7,-8.937,1,0.16,0.486,5.12e-6,0.0665,0.595,153.04,4
39sH8Fl415P7O8GRP1Td6Z,Fat Bottomed Girls,55,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,2,255533,0.253,0.635,2,-10.135,1,0.053,0.0443,1.43e-5,0.324,0.41,176.109,4
56JtQ54M1VF1wlH0Qe5DNg,Jealousy,30,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,3,193506,0.593,0.244,3,-14.191,1,0.0268,0.371,0,0.175,0.238,80.792,4
5rQKjP9forn7JVuiZBj6eZ,Bicycle Race,47,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,4,182000,0.385,0.555,10,-10.694,0,0.105,0.0624,0,0.0298,0.69,168.164,4
45y7ecKm86mo0qZlxiAMrF,If You Can't Beat Them,27,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,5,255426,0.437,0.648,2,-10.163,1,0.0545,3.71e-4,0.00172,0.205,0.677,140.383,4
3La5LAAtOfriFxZi97ybSK,Let Me Entertain You,29,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,6,181866,0.393,0.813,11,-8.532,0,0.237,0.0201,2.16e-4,0.798,0.662,69.036,4
4rVONof5K5HYxeKKg4LrIG,Dead On Time,26,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,7,203026,0.303,0.885,11,-8.545,0,0.212,0.00554,7.18e-5,0.225,0.486,145.41,4
11xsNaZtCXrpfTvsBfvmq5,In Only Seven Days,27,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,8,148866,0.52,0.347,2,-12.639,1,0.0323,0.368,1.94e-6,0.204,0.519,115.234,4
071dBBTECiX4tEAiXkdh3S,Dreamers Ball,30,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,9,210040,0.597,0.295,9,-11.476,1,0.0396,0.787,0,0.416,0.453,91.705,4
7FjQGY2MuMWDTtr8iXLiE8,Fun It,24,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,10,208800,0.836,0.476,0,-11.369,1,0.309,0.0935,0.00647,0.0657,0.86,113.917,4
7cn3biwPOacPeUQpFW6Lvc,Leaving Home Ain't Easy,25,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,11,194666,0.537,0.315,9,-14.876,1,0.0293,0.034,0,0.109,0.24,107.634,4
43DHLzDkncpby82Po5jlOZ,Don't Stop Me Now,48,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,12,209560,0.561,0.757,5,-10.061,1,0.192,0.0563,0.00127,0.558,0.64,156.432,4
1lNI5ekZzfEgvv2pFkiyOk,More Of That Jazz,24,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,13,254826,0.363,0.58,0,-10.467,1,0.0599,0.0173,1.88e-4,0.0832,0.526,174.293,4
16kAsTEWrmiu9zhtFUcNKG,Fat Bottomed Girls - 1991 Bonus Remix,26,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,14,263333,0.342,0.629,2,-10.193,1,0.046,0.00279,1.98e-6,0.333,0.372,86.897,4
1dyBlnbit81JXdW8oYSMer,Bicycle Race - 1991 Bonus Remix,19,5X3rA8To5GDOeIWdQyMEcE,Jazz,15,15,298000,0.569,0.652,7,-13.358,1,0.268,0.0375,0.00112,0.0771,0.617,170.877,4
1AiIUvuAH3m1Hugunwaqrd,Mustapha - Remastered 2011,30,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,1,181026,0.596,0.632,5,-9.896,0,0.128,0.479,3.18e-6,0.0712,0.456,152.763,4
4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011,66,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,2,255600,0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57e-6,0.342,0.404,88.772,4
1tEol8qQbvDo1MqKtx8iPw,Jealousy - Remastered 2011,34,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,3,193146,0.58,0.477,3,-9.84,1,0.029,0.209,0,0.244,0.206,80.547,4
3lUx27TOwV2nAiKwnYYXxe,Bicycle Race - Remastered 2011,55,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,4,180813,0.429,0.669,0,-6.446,0,0.0783,0.0637,0,0.0955,0.611,82.725,4
5YACf4E2knTAgow6d9yUXd,If You Can't Beat Them - Remastered 2011,30,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,5,255186,0.431,0.773,2,-5.424,1,0.0651,0.0021,0.00564,0.36,0.666,140.422,4
2h8PxLi7fPVs7tLwviWqHF,Let Me Entertain You - Remastered 2011,31,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,6,181693,0.54,0.902,11,-4.825,0,0.2,0.0163,0.00104,0.738,0.584,104.786,4
1mW0eYPzc4Gj2I0eMpdrLx,Dead On Time - Remastered 2011,29,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,7,203346,0.309,0.955,11,-4.572,0,0.293,0.00698,1.26e-4,0.228,0.406,143.783,4
2Nvhz3iyJUDJxPq13ronnA,In Only Seven Days - Remastered 2011,30,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,8,149253,0.517,0.469,2,-7.111,1,0.0306,0.423,2.33e-6,0.114,0.425,115.088,4
6NgDB8wjd2HhpGbiWEt1pz,Dreamer's Ball - Remastered 2011,31,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,9,210146,0.593,0.37,9,-7.616,1,0.0363,0.825,0,0.416,0.399,91.541,4
5OwtHpyNpt5bo9OvTuIvZt,Fun It - Remastered 2011,27,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,10,208826,0.833,0.616,0,-6.846,1,0.296,0.119,0.00862,0.0657,0.835,113.877,4
6dEdILy6BDCqfO5DJwfJp3,Leaving Home Ain't Easy - Remastered 2011,28,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,11,195040,0.518,0.454,9,-9.207,1,0.028,0.0534,0,0.112,0.215,107.674,4
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - 2011 Mix,74,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,12,209413,0.563,0.865,5,-5.277,1,0.16,0.0472,1.91e-4,0.77,0.601,156.271,4
68MzQKYvOLKDqAWIchJSUh,More Of That Jazz - Remastered 2011,28,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,13,256653,0.359,0.718,4,-5.786,1,0.061,0.0335,3.8e-5,0.0935,0.509,174.105,4
35cljnTV9schHORuqWF8mA,Fat Bottomed Girls - Single Version,52,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,1,203280,0.425,0.686,7,-7.709,1,0.0571,0.0594,0,0.358,0.515,88.257,4
62TPHC1KbbVtYrAR5fXCBH,Bicycle Race - Instrumental,23,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,2,189320,0.46,0.405,3,-10.703,1,0.0371,0.0645,0.882,0.0811,0.496,83.089,4
5YS3QDraH2wWk9mx8Ec04l,Don't Stop Me Now - With Long-Lost Guitars,35,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,3,214106,0.491,0.862,5,-6.841,1,0.168,0.0106,0.00429,0.585,0.552,154.997,4
1jcyn6bnqB1911P3oTj7Vq,Let Me Entertain You - Live In Montreal / November 1981,23,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,4,168560,0.298,0.969,11,-6.314,0,0.149,3.51e-4,2.52e-5,0.99,0.319,77.863,4
5v4QU1eg4J80BJmEW4OpuN,Dreamer's Ball - Early Acoustic Take / August 1978,26,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,5,220533,0.731,0.221,9,-12.075,1,0.0531,0.848,0,0.339,0.26,83.901,4
0a9sd6MEXZXIPHk0fAxpZ4,We Will Rock You,46,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,1,121973,0.686,0.384,11,-10.424,0,0.0719,0.629,0,0.153,0.544,81.412,4
4kzvAGJirpZ9ethvKZdJtg,We Are The Champions,50,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,2,180666,0.476,0.455,10,-7.845,1,0.0298,0.255,0,0.101,0.189,94.504,3
51WaksrkxDnWH13oabHpJ1,Sheer Heart Attack,31,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,3,205000,0.343,0.868,10,-8.359,1,0.0628,0.00339,0.0103,0.402,0.464,92.249,4
2TZFIU3tMAQNhMfcFWPTUb,"All Dead, All Dead",32,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,4,189973,0.483,0.0568,5,-16.116,1,0.0351,0.75,9.47e-5,0.142,0.272,87.856,4
0MqUyrjDnnEKSyDJbFRZGg,Spread Your Wings,34,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,5,274466,0.393,0.455,9,-12.37,1,0.0327,0.452,1.99e-4,0.0772,0.431,173.989,4
2LaOsTFLv7QvllN3yPKQqc,Fight From The Inside,28,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,6,183466,0.579,0.695,0,-10.812,1,0.0507,0.205,2.45e-4,0.51,0.324,89.818,4
4Bgluc807xGpxehxW6Uvn7,"Get Down, Make Love",30,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,7,231400,0.445,0.555,8,-8.825,0,0.219,0.405,0,0.245,0.484,142.779,4
4POnIp2RNhXnpn8aoVxIQo,Sleeping On The Sidewalk,27,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,8,186800,0.617,0.636,4,-11.376,1,0.0269,0.507,5.25e-4,0.455,0.692,129.323,4
2lH5YKYw4kEH9gCKMHfKI2,Who Needs You,29,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,9,185560,0.861,0.339,2,-15.253,1,0.0474,0.287,7.69e-4,0.216,0.93,120.626,4
20tTHycMGXBlar5C0sOw0H,It's Late,32,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,10,386266,0.292,0.555,9,-8.781,1,0.0438,0.268,1.62e-5,0.0764,0.587,182.124,4
29fAHjBdqcEVeo2GxvGi9P,My Melancholy Blues,34,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,11,209293,0.426,0.145,3,-17.318,1,0.034,0.791,1.14e-6,0.126,0.111,100.333,4
0eWxcDotlBINtiF09eYuiK,We Will Rock You - 1991 Bonus Remix Ruined By Rick Rubin,22,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,12,300866,0.424,0.746,2,-11.065,1,0.231,0.297,2.99e-6,0.105,0.231,164.917,4
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,70,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,1,122066,0.693,0.497,2,-7.316,1,0.119,0.679,0,0.258,0.473,81.308,4
7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,65,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,2,179200,0.268,0.459,7,-6.948,0,0.0346,0.378,0,0.119,0.172,64.223,4
5AHQ3hXjXQzmtCT5iEkh2f,Sheer Heart Attack - Remastered 2011,43,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,3,207600,0.164,0.938,10,-4.624,1,0.129,0.00529,0.00308,0.359,0.386,184.048,4
1YBkXyn1nlp2SdCdsNkGtS,"All Dead, All Dead - Remastered 2011",44,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,4,189586,0.482,0.0761,5,-14.57,1,0.0419,0.784,3.8e-4,0.114,0.299,115.309,3
6hvFXQ9Kmsabx520Xlu5rK,Spread Your Wings - 2011 Mix,47,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,5,274226,0.393,0.658,9,-6.474,1,0.0331,0.281,2.4e-5,0.0642,0.458,174.867,4
1Z4wOaLE8DbDAbP61lbjSw,Fight From The Inside - Remastered 2011,28,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,6,181626,0.576,0.851,0,-5.669,0,0.077,0.132,2.68e-4,0.613,0.33,89.966,4
1DdC1R2eDWg3Xq9RPSX4h2,"Get Down, Make Love - Remastered 2011",42,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,7,230120,0.446,0.708,8,-4.831,1,0.261,0.404,0,0.212,0.381,143.29,4
6T4mvqvMIwa0S6EH84QAAJ,Sleeping On The Sidewalk - Remastered 2011,41,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,8,186080,0.589,0.77,4,-7.809,1,0.0288,0.469,2.67e-4,0.383,0.649,130.288,4
6t83NA3g6MUhdjEetnyZPT,Who Needs You - Remastered 2011,30,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,9,186853,0.863,0.384,9,-12.823,1,0.0515,0.263,3.27e-4,0.209,0.9,120.646,4
0bnTlF0pyVHFRXuwS9QB7x,It's Late - Remastered 2011,45,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,10,386360,0.293,0.692,9,-5.242,1,0.0582,0.191,5.26e-6,0.0902,0.508,182.352,4
3aMaemFVNV2VWS9TftJrhc,My Melancholy Blues - Remastered 2011,33,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,11,211333,0.45,0.201,3,-14.367,1,0.0329,0.683,0,0.196,0.0967,107.805,4
3tocn636ijK13xEEKTR5B5,"Feelings, Feelings - Take 10 / July 1977",23,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,1,114586,0.326,0.884,7,-4.449,1,0.0997,0.00196,1.51e-6,0.332,0.487,136.815,4
3aUOA11JmRCqUoudHnCSTm,Spread Your Wings - Live BBC Session / October 1977,23,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,2,325733,0.274,0.871,9,-5.674,1,0.0576,0.031,2.96e-4,0.12,0.498,180.356,4
2nKr8fsJHs8ncz8ySUrZWg,My Melancholy Blues - Live BBC Session / October 1977,23,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,3,192773,0.439,0.268,5,-10.601,0,0.0285,0.853,2.82e-5,0.13,0.127,95.298,1
3MPgWdl7Mt4sYJEcs1x1yY,Sheer Heart Attack - Live In Paris / February 1979,20,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,4,214453,0.0648,0.977,2,-4.973,1,0.088,1.92e-4,2.01e-4,0.925,0.101,196.87,4
398KvhUTpSi6pZqhUgNCiw,We Will Rock You - Live In Tokyo / November 1982,22,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,5,174773,0.287,0.983,9,-5.079,1,0.081,7.3e-4,1.02e-4,0.444,0.14,89.766,4
7B21ehXcw0XBjkLG3qpjsr,Tie Your Mother Down,32,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,1,287906,0.332,0.787,2,-9.72,1,0.0569,0.0756,3.85e-5,0.291,0.172,134.911,4
0bUsf1zGO7UT0SpVHR9G14,You Take My Breath Away,32,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,2,308733,0.292,0.14,3,-20.278,1,0.0403,0.945,1.05e-4,0.11,0.0779,94.388,3
3FFZGT0eDF5K2Ze8XYKpGQ,Long Away,26,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,3,213506,0.481,0.585,9,-11.256,1,0.0396,0.241,0,0.284,0.297,116.721,4
2vgkY1eLjFCSYhb79h35A4,The Millionaire Waltz,30,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,4,294560,0.301,0.242,10,-12.98,1,0.034,0.588,5.51e-6,0.16,0.375,92.563,3
4XalIbFaklS79ETK24w2Lv,You And I,27,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,5,204733,0.524,0.694,2,-10.989,1,0.0552,0.143,0.00414,0.347,0.559,134.347,4
79M91zIoaIrm073sACpOtr,Somebody To Love,39,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,6,295893,0.494,0.547,8,-11.709,1,0.0559,0.181,0,0.0945,0.397,110.193,3
4WFZan8sXouXHPCQOjCFcY,White Man,23,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,7,299066,0.276,0.553,2,-12.219,0,0.0675,0.118,0,0.128,0.241,142.804,4
3e9w80AUq0mT9Nrq471kLx,Good Old Fashioned Lover Boy,35,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,8,174293,0.539,0.342,3,-11.478,1,0.0312,0.621,0,0.0638,0.401,96.302,4
6oj8xg1wYiHRSmqAUBFz2g,Drowse,30,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,9,224800,0.434,0.404,2,-14.794,1,0.0335,0.13,0.00136,0.145,0.313,145.381,3
0nW2HbieSLI3Je9zi4xYH8,Teo Torriatte (Let Us All Cling Together),25,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,10,352626,0.264,0.145,2,-14.791,1,0.0313,0.745,5.87e-5,0.0946,0.125,141.755,4
1rHGYWf3t668cYSFAPgyPS,Tie Your Mother Down - 1991 Bonus Remix,23,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,11,223400,0.362,0.873,2,-9.247,1,0.0567,0.0101,0.00657,0.231,0.367,136.129,4
3r29Q266MSJCAgEocIV5Sn,Somebody To Love - 1991 Bonus Remix,22,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,12,300893,0.411,0.618,8,-11.824,1,0.0664,0.149,3.34e-6,0.22,0.295,111.124,3
4GetBW8bJ8lB2Y9ugFb30p,Tie Your Mother Down - Remastered 2011,26,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,1,286693,0.327,0.886,2,-5.6,1,0.0722,0.094,1.95e-4,0.35,0.16,134.991,4
6eSNjFOisAN39Pp6Mqs7wF,You Take My Breath Away - Remastered 2011,21,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,2,306480,0.236,0.216,3,-15.132,1,0.0456,0.953,5.93e-5,0.142,0.0751,183.314,4
6HkIKKmNZ3fQAmEz0eMlfQ,Long Away - Remastered 2011,17,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,3,213413,0.495,0.741,9,-6.464,1,0.0398,0.162,1.16e-6,0.266,0.296,116.746,4
1HRMaIn2NrJx6OZtsuusKO,The Millionaire Waltz - Remastered 2011,21,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,4,295346,0.322,0.343,10,-7.595,1,0.0332,0.634,8.38e-6,0.126,0.373,96.133,4
5slI9XiWLx7epG4RzZ2jvr,You And I - Remastered 2011,18,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,5,206160,0.528,0.868,2,-5.759,1,0.0581,0.0781,0.00309,0.437,0.54,134.382,4
4ykYmUMLd18ldAXgF2B361,Somebody To Love - 2011 Mix,35,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,6,296493,0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,3
1a5i9DEL8vDyhz4McUgHQ5,White Man - Remastered 2011,15,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,7,298133,0.31,0.681,2,-7.809,0,0.0682,0.0832,0,0.258,0.264,143.273,4
6FsBUy8pE4dvH2t2umXfCZ,Good Old-Fashioned Lover Boy - 2011 Mix,27,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,8,173173,0.545,0.454,3,-6.706,1,0.0302,0.566,0,0.0541,0.393,96.784,4
6cCxemPspuTmdZ1cARSwJQ,Drowse - Remastered 2011,15,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,9,223306,0.438,0.568,2,-10.143,1,0.0332,0.176,1.54e-5,0.13,0.405,145.215,3
3IHskHpCKKM77QJ1Mrb4Nq,Teo Torriatte (Let Us Cling Together) - 2011 Mix,18,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,10,355666,0.275,0.241,2,-10.244,1,0.0289,0.642,5.87e-6,0.0999,0.111,140.984,4
6K8gEgGkOyD1wFY3kAcyOy,Tie Your Mother Down - Remastered 2011,49,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,1,286693,0.327,0.886,2,-5.6,1,0.0722,0.094,1.95e-4,0.35,0.16,134.991,4
0JR1UPExSwwEvTRub1SZI3,You Take My Breath Away - Remastered 2011,34,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,2,306480,0.236,0.216,3,-15.132,1,0.0456,0.953,5.93e-5,0.142,0.0751,183.314,4
2tc0VhzN6l23HE3HEzSCQC,Long Away - Remastered 2011,27,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,3,213413,0.495,0.741,9,-6.464,1,0.0398,0.162,1.16e-6,0.266,0.296,116.746,4
5K0Rhne6C8Fkt4Az5fBcRJ,The Millionaire Waltz - Remastered 2011,33,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,4,295346,0.322,0.343,10,-7.595,1,0.0332,0.634,8.38e-6,0.126,0.373,96.133,4
6pnhzWVuH12mZKQ5IQ2laD,You And I - Remastered 2011,30,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,5,206160,0.528,0.868,2,-5.759,1,0.0581,0.0781,0.00309,0.437,0.54,134.382,4
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - 2011 Mix,68,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,6,296493,0.497,0.693,8,-7.024,1,0.0565,0.19,0,0.215,0.358,111.539,3
6A7eSUTtKFW7v3BzCDVakR,White Man - Remastered 2011,24,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,7,298133,0.31,0.681,2,-7.809,0,0.0682,0.0832,0,0.258,0.264,143.273,4
1mnQiO568zXIrUncttTZGp,Good Old-Fashioned Lover Boy - 2011 Mix,57,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,8,173173,0.545,0.454,3,-6.706,1,0.0302,0.566,0,0.0541,0.393,96.784,4
6xplo5kXVO461QbdIt80HN,Drowse - Remastered 2011,26,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,9,223306,0.438,0.568,2,-10.143,1,0.0332,0.176,1.54e-5,0.13,0.405,145.215,3
33sQQjtuxeH7q3ia53jJ5E,Teo Torriatte (Let Us Cling Together) - 2011 Mix,29,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,10,355666,0.275,0.241,2,-10.244,1,0.0289,0.642,5.87e-6,0.0999,0.111,140.984,4
1Bo62odEYxv7uKaRQHRgRr,Tie Your Mother Down - Backing Track Mix,20,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,1,228066,0.436,0.859,2,-7.241,1,0.0342,0.00254,0.429,0.208,0.586,135.809,4
4GlRSC6BlKzoLQkcMOkcgk,Somebody To Love - Live At Milton Keynes Bowl / June 1982,26,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,2,475373,0.29,0.885,8,-6.764,1,0.122,0.204,1.64e-5,0.983,0.284,119.889,3
